index,weibo_id,comment_text,gender,location,like,date,label,category,target,cut
128,Iv6tX1Hds,两方面都有原因吧女性考公务员的不少但是对政治感兴趣的不多,男,山东,0,05/03/2020 11:48,1,SCB,G,原因 女性 公务员 政治 兴趣
129,J2cWRaHx1,没看懂就别发言哦图上说的是真女权和那些打拳的不一样的,男,四川,28,16/05/2020 18:01,1,MA,G,看懂 发言 女权 打拳
130,HyDHhkjFp,他还好点起码一直提醒女孩子不要给男人白用虽然难听了点但确实有道理,女,其他,0,15/06/2019 15:35,1,SCB,G,起码 提醒 孩子 男人 白用 难听 确实 道理
131,HqsHfaCLU,别人喜欢怎么说就怎么说吧看过就算了不记心反正不是自己的不是吧你之前认为他是个好东西吗感觉一直都觉得是跟一般的有钱男性一样这种人就算结婚生孩后也会去搞其他女人这个现象很正常或者说是意料之事只是在什么时间点被揭发而已,男,广东,0,20/04/2019 16:41,1,MA,I,喜欢 记心 反正 东西 感觉 男性 结婚 生孩 女人 现象 或者说 意料 时间点 揭发
132,J54wX6ObJ,估计爹妈以为创造更好环境能让她扩充脑容量结果这货全吃进肚子里变成不断增长的体重了叭,女,甘肃,0,04/06/2020 15:35,1,MA,I,估计 爹妈 创造 环境 扩充 脑容量 肚子 增长 体重
133,IEcrdnSwA,某田园女权要求女性买房打七折原因女性很累很苦,男,河北,14,21/04/2020 21:36,1,MA,I,田园 女权 女性 原因 女性
134,Hz8EjrViS,你哪来的那么大女拳我的重点是先结婚再和你老公商量和我扯个什么劲我只是反驳你的观点曹好像别人欺骗强迫你结婚似的,男,其他,0,16/06/2019 14:29,1,MA,I,女拳 重点 结婚 老公 商量 反驳 观点 好像 欺骗 强迫 结婚
135,G71JtwMIk,可参考金基德是有国际声誉的人也陷入这样局面丢人现眼沦为笑柄还有些等而下之本来水平更低更不入流的还想抵赖还扬言要告受害者和揭露者但哪里敢近揭出的这些偷鸡摸狗的哪有一个敢告都是耍无赖想蒙混但更显得荒唐滑稽现在还出来装没事人怎么可能只是让人随便羞辱,男,北京,0,12/03/2018 22:11,1,MA,G,参考 金基德 国际 声誉 陷入 局面 丢人现眼 沦为 笑柄 等而下之 本来 水平 入流 抵赖 扬言 受害者 揭露者 揭出 偷鸡摸狗 无赖 蒙混 显得 荒唐 滑稽 没事人 随便 羞辱
136,IBVbZ50Ci,这就取决于夫妻双方的存款所以我很庆幸我有这个权利选择阿姨在白天带晚上我自己我和我先生都很享受这样的三口之家这话我不大赞同爸爸不带是爸爸的错婆婆不带不一定是婆婆的错人家也没有义务带孙子孙女我还是觉得孩子最好不要婆婆或者妈妈来带除非她们育儿理念和你相同婆婆和媳妇还是有点距离相敬如宾比较幸福,女,福建,1,05/04/2020 21:40,1,SCB,G,这就 取决于 夫妻 存款 庆幸 权利 选择 阿姨 白天 晚上 享受 三口 这话 赞同 爸爸 爸爸 婆婆 婆婆 错人家 义务 孙子 孙女 孩子 婆婆 妈妈 育儿 理念 婆婆 媳妇 距离 相敬如宾 幸福
137,IurdA2Thr,实话实说微博看性别是不准的很多男的非常会自导自演而且王思聪抽奖之后更改性别的很多他们的智商是真的信这样中奖率会变高,女,其他,11,16/02/2020 12:33,1,MA,G,实话实说 微博 性别 不准 自导 自演 王思聪 抽奖 更改性 智商 中奖率
138,IA3jS7TjJ,你说的很对这些道理木姐这里的人都懂就是外面那些大学生不懂啊多少父母让女儿读大学是打着大学生好说婆家的算盘岁的年纪真的很容易蠢所以我们要好好宣传女权让那些傻白甜看看男人有多吃人这个也是木姐做这个号的原因吧岁的女生有最好的脸蛋和最蠢的脑子我就是岁在大学谈了一个又穷又矮又短的男朋友当时还觉得他能陪着我性格好包容我的坏情绪去云南旅游都是我找爸妈要钱请他和我一起去的当时真是又倒贴又蠢现在岁的我才觉醒现在女孩子的父母都是在岁趁孩子糊涂的时候把她们相亲嫁掉,女,其他,1,24/03/2020 11:13,1,SCB,G,道理 木姐 外面 大学生 父母 女儿 大学 大学生 好说 婆家 算盘 年纪 蠢所以 好好 宣传 女权 傻白 男人 木姐 原因 女生 脸蛋 脑子 大学 男朋友 性格 包容 情绪 云南 旅游 爸妈 倒贴 觉醒 孩子 父母 岁趁 孩子 糊涂 相亲 嫁掉
139,J6TSkfqJx,买的钱还是老金针菇节衣缩食省下来的有什么脸说这种话,女,海外,24,16/06/2020 14:36,1,MA,I,老金 针菇 节衣缩食
140,HqsGy1WRa,划重点刘强东在车上就想车震司机熟视无睹看来表面兄弟刘强东不是第一次干这个事后来在寓所强行发生性行为并且在被害人腹部及床单射精后女生报警被抓时只穿了恤衫裤子还是警察给他穿的,男,其他,192,20/04/2019 09:02,1,MA,I,重点 刘强东 车上 车震 司机 熟视无睹 表面 兄弟 刘强东 第一 事后 寓所 强行 发生 性行为 被害人 腹部 床单 射精 女生 报警 抓时 恤衫 裤子 警察
141,J5dYG7GP8,知错就改的品质都没有嘴臭的那个女的该骂但是你也不要避重就轻偷图是事实承认错误就这么难,男,江苏,11,05/06/2020 14:35,1,MA,I,知错 品质 嘴臭 女的 避重 轻偷图 事实 承认 错误
142,J6XmQqUDz,分享一下另一面的被凝视吧从小并不符合主流审美所有学术成绩或志向都会被归结于的果然不好看的女孩子自然是呢渐渐会形成为了证明这个的错误性而鞭策自己屈于主流审美的压力年纪大一些会意识到这同样是一个自我阉割的过程但依旧时常感到束手无策,女,海外,20,17/06/2020 05:36,1,SCB,G,分享 凝视 符合 主流 审美 学术 成绩 志向 都会 归结 好看 孩子 自然 渐渐 证明 错误性 鞭策 屈于 主流 审美 压力 年纪 意识 自我 阉割 过程 依旧 时常 感到 束手无策
143,IEcrdnSwA,另外我希望一些男性不要隔空对打田园女权等存在的时候你再打也不迟,女,其他,14,20/04/2020 15:34,1,MA,G,希望 男性 隔空 打田园 女权
144,J6gGs42lh,朱自清的事真是第一次听说果然能上教科书的男的都只提好事,女,其他,24,12/06/2020 14:06,1,MA,G,朱自清 第一 听说 教科书 好事
145,Hz8EjrViS,那就难怪了二次元嘛动不动毁天灭地超越光速的次元别说会相信分钟抱娃公里分钟抱成年人出大气层都小对超乎一般标准的运动成绩真伪的分辨力都没有不是立场先行就是分钟抱娃就算新生儿公斤跑公里伦敦奥运会千米冠军成绩刚进分钟部队里分钟优秀分钟合格你是蠢得根本不关心体育运动还是坏得流脓提出超人标准来打压女性的男,女,上海,3,16/06/2019 11:05,1,SCB,I,二次元 动毁 天灭 超越 光速 次元 分钟 抱娃 公里 分钟 抱成 年人 大气层 超乎 标准 运动 成绩 真伪 分辨力 立场 先行 分钟 抱娃 新生儿 公斤 公里 伦敦 奥运会 千米 冠军 成绩 分钟 部队 分钟 优秀 分钟 合格 关心 体育 运动 流脓 提出 超人 标准 打压 女性
146,GlFsc8412,脑子有辔吧时间的皱折里仙女变成一大块会飞的生菜叶子的时候把我整个人雷的外焦里嫩女主还要瞎扯流体力学这片子就是烂的纯粹求求圣母影后了白人直男整天背锅也很累的,女,北京,0,21/06/2018 10:57,1,MA,I,脑子 时间 皱折 仙女 一大 生菜 叶子 外焦里嫩 女主 扯流 体力学 片子 求求 圣母 影后 白人 直男 整天 背锅
147,J1qNh9Jsf,怎么说我对于骂人这件事持不赞成的态度但是对于这种行为所引起的广泛社会讨论以及确实让很多人的争权意识觉醒是持肯定态度本来么什么事也得辩证的看本来社会对女性争平等权利这回事也不怎么样目前社会现状对女性的压迫有多少再说了你得先发声让人注意到你想干嘛才能研究下一步怎么做你要争取自己的权益还要管别人怎么看你那还争取啥你别争了因为不争大家都觉得你对还为你鼓掌叫好,女,湖南,2,11/05/2020 23:48,1,SCB,I,骂人 赞成 态度 社会 讨论 确实 争权 意识 觉醒 肯定 态度 本来 辩证 本来 社会 女性 争平 权利 社会 现状 女性 压迫 发声 干嘛 研究 权益 鼓掌 叫好
148,J2l9p15wg,女拳是无义务权利女权是义务权利对等,男,广东,16,17/05/2020 18:58,1,MA,G,女拳 义务 权利 女权 义务 权利 对等
149,J6BymwgBv,爱是爱我了但精神控制言语辱骂从不离口等以后让她亲亲儿子养她吧,女,其他,6,14/06/2020 16:16,1,MA,I,精神 控制 言语 辱骂 离口 亲亲 儿子
150,HwWQOlvNE,那女的自己放的照片在微博里还跑到人家微博下面骂人家让人家死素人呵呵,女,其他,8,02/06/2019 00:22,1,MA,I,照片 微博 跑到 微博 素人
151,J1tkWBah1,你不知道男人的压力跟了妈姓入赘还好那没话讲关键是花钱娶回来我记得我们这边一男的因为孩子跟妈姓被父母斥责家里没后了外面有女的嘲笑他说孩子都不是自己的结果自杀了后来他老婆跟了别人一个人就这么没了没有后代收尸都是老母亲收的,男,其他,0,15/05/2020 22:07,1,SCB,I,男人 压力 入赘 还好 关键 花钱 回来 记得 孩子 跟妈 父母 斥责 家里 外面 嘲笑 孩子 自杀 老婆 后代 收尸 母亲
152,J1qd66AJt,看那个关于孩子随母姓的街头采访不就有位男士说为什么要养一个外姓孩子这点上男人看的太清楚了女人甚至都没意识到自己在养外姓崽,男,浙江,15,12/05/2020 01:23,1,SCB,G,孩子 随母 街头 采访 男士 孩子 男人 女人 意识
153,IuytF7sSR,关键是她自己风风火火追过几次星按照她的说法下等人既然这样认为那一时是下等人一辈子都是下等人咯她认为自己是下等人那就下等人吧自己都那么看自己,男,北京,2,17/02/2020 05:18,1,MA,I,关键 风风火火 说法 下等 下等 一辈子 下等 下等 下等
154,GtZiMvmK3,女星也不想魔鬼被惩治因为这样潜规则上位这条路就行不通了,男,其他,1,10/08/2018 18:51,1,MA,G,女星 魔鬼 惩治 潜规则 上位 行不通
155,J6aIskDod,这样就能出轨了你不满一不沟通二不离婚花着老公的钱去享受别的男人带给你的温柔体贴这算什么这样居然就能将出轨正当化真是让我想不到的网友们每每都能震惊到我,女,江苏,0,11/06/2020 19:25,1,MA,I,出轨 沟通 离婚 老公 享受 男人 带给 温柔 体贴 出轨 正当化 网友们 震惊
156,IAifa6B01,得了吧他儿子女儿都出来指控他他也确实娶了养女他的案子相关信息我也看过我没法相信他没有恋童癖至于你让他一个新人男演员怎么搞不像其他人一样严厉指责你就给你留点面子了现在还嘴硬怪别人不站在你这边就是不肯承认自己的失败是由于自己干了错事罢了,女,其他,31,25/03/2020 23:39,1,MA,I,儿子 女儿 指控 确实 养女 案子 相关 信息 没法 恋童 癖至于 新人 演员 其他人 严厉 指责 面子 还嘴 硬怪 承认 失败 错事
157,GemP1yYsr,有人得诺贝尔文学奖评委自己都说这是黄色小说我看这新闻都懵了你知道他写黄书还给他奖敢情都是色狼评的难怪,男,其他,1,29/04/2018 21:38,1,MA,G,有人 诺贝尔 文学奖 评委 这是 黄色 小说 新闻 黄书 还给 色狼
158,J2jKf2ypn,我也是虽然我才粉过两个月但真的超级恶心想疯狂去找别的男的洗下眼结果又找不到现在火点的男的基本都丑死漂亮点的都可能是母零我之前觉得陈坤可以但他黑矮还代孕已经转黑还有演公孙策的赵阳但他故意整糙自己罗云熙我真的觉得好看过这其实我小号专门开来骂他,女,其他,0,17/05/2020 12:02,1,MA,G,超级 恶心 疯狂 洗下眼 火点 丑死 漂亮点 陈坤 黑矮 代孕 转黑 演公 孙策 赵阳 整糙 罗云熙 好看 小号 开来
159,HjuXpaRaC,那我来总结一下吧艾女士诬陷德普家暴有人证无证且艾女士提出控告后未接受法院验伤导致其被迪士尼开除艾女士出轨艾女士对德普使用暴力亦有证据且艾女士有家暴前科她是双性恋曾在公开场合对前女友使用暴力,女,北京,1,05/03/2019 15:35,1,MA,I,女士 诬陷 德普 家暴 有人 证无证 女士 提出 控告 接受 法院 验伤 导致 迪士尼 开除 女士 出轨 女士 德普 暴力 证据 女士 家暴 前科 双性恋 公开 场合 女友 暴力
160,J2XeR8rPn,也不是吧细品更多侧重女性特征存在在男性身体的冲突戏剧感有些中年女性的个性我一姑娘都烦,女,海外,2,21/05/2020 15:59,1,MA,G,细品 侧重 女性 特征 男性 身体 冲突 戏剧感 中年 女性 个性 姑娘
161,IhSI5cVJl,确实够恐怖参与其中的男女老少会把在他们看来父权的概念视为愚昧落后野蛮而进行全方面的灭绝和毁灭就像种族屠杀一样但这只是说明历史上思潮对立引起的血腥和残忍在不同时期会以不同的形式重演,男,其他,0,25/11/2019 22:52,1,SCB,G,确实 恐怖 参与 男女老少 父权 概念 视为 愚昧 落后 野蛮 全方面 灭绝 毁灭 种族 屠杀 历史 思潮 对立 血腥 残忍 时期 形式 重演
162,ID8A1jCoR,中国最流行的田园女权还是政治色彩浓厚了就不要谈女权了应该谈一谈人权,男,其他,0,13/04/2020 17:32,1,SCB,G,中国 流行 田园 女权 政治 色彩 浓厚 女权 人权
163,J2l9p15wg,连作为一个人的权利都被剥夺了还女权这种应该立法处罚啊罚得很了就不敢了未成年只能依赖家里了,女,天津,2,17/05/2020 20:51,1,MA,I,权利 剥夺 女权 立法 处罚 未成年 只能 依赖 家里
164,J2cWRaHx1,更何况女性又本身承担着一部分男性不承担的责任那么精英女性的压力就更大了算上层男性来源于两点一是自己有开公司二是爹是王健林那这里描述的富婆也应该有这两点其中一点如果是后者那无所谓男女都是天龙人羡慕就完事了但如果是前者那就说明这种富婆是有代价的得是行业精英才行也就意味着她们承担的压力要和男性精英的一样甚至更大,男,四川,6,16/05/2020 19:20,1,SCB,G,女性 承担 一部分 男性 承担 责任 精英 女性 压力 算上层 男性 来源于 两点 公司 王健林 描述 富婆 两点 一点 无所谓 男女 天龙人 羡慕 完事 富婆 代价 行业 精英 意味着 承担 压力 男性 精英
165,J1tT1oCjS,不会吧不会吧这年代还真有人敢冲田园女不会吧不会吧,男,云南,0,24/05/2020 09:03,1,MA,I,年代 有人 田园
166,J2jYCxzvy,你自己不会思考智商低能儿就不要到处发言回家带孩子比较适合你自己不会思考人人皆你妈你女权妈妈不负责扫盲要平是吧先把女性少的万平上,女,浙江,0,18/05/2020 08:22,1,MA,I,思考 智商 低能儿 发言 回家 孩子 适合 思考 女权 妈妈 负责 扫盲 女性
167,GsmEoAtfg,我的天有些评论是根本没认真看博主发的内容吗反讽啊兄弟们怎么还上升到性别歧视上了,女,重庆,3,30/07/2018 23:22,1,MA,G,评论 看博 主发 内容 反讽 兄弟们 性别 歧视
168,IhRGQBlwT,嘿嘿我是男的经常会说女说的最后一句话把那些男的怼的哑口无言也算性别上的优势吧但最求平权的我不管这些,男,其他,5,14/02/2020 14:30,1,MA,G,一句话 哑口无言 性别 优势 平权
169,J40o5xMt8,有些人听到婚女俩字都要跳脚但是有的妹子听到单女俩字觉得无所谓表示这就是我的生活状态,女,海外,60,28/05/2020 13:29,1,MA,G,听到 婚女 跳脚 妹子 听到 单女 无所谓 这就 生活 状态
170,Gl1DmjUpQ,人是被逼出来的因为受到太多女网友的伤害受到她们的侮辱谩骂所以我就反击了你不理解就算了,男,湖南,1,12/06/2018 15:43,1,MA,G,网友 伤害 侮辱 谩骂 反击 理解
171,HjuXpaRaC,政治正确害死人披着羊皮借机上位的女,男,江苏,5,05/03/2019 15:50,1,MA,G,政治 正确 害死 羊皮 借机 上位
172,J5PfxE3LI,我现在只要看到虽然我也是女生但是我觉得我就不想看下去暴躁得很先打几拳再说,女,其他,22,09/06/2020 14:31,1,MA,G,女生 暴躁
173,J4C5cDDvC,她们追求的不是平等是反过来压迫男人跟农民起义一样不是要建立平等社会是要建立新王朝想压迫别人又没有经济能力只能靠性胁迫一旦年老色衰就被扫地出门,男,北京,82,01/06/2020 13:30,1,SCB,G,追求 平等 压迫 男人 农民 起义 建立 平等 社会 建立 王朝 压迫 经济 能力 只能 靠性 胁迫 年老色衰 扫地 出门
174,IhRGQBlwT,男人说的讲道理耐心地听我讲道理并遵循压抑自己的情绪,女,海外,0,18/02/2020 04:27,1,MA,G,男人 道理 耐心 道理 压抑 情绪
175,J2l9p15wg,我挺喜欢我是余欢水的莫名其妙就被一些打着女权主义幌子的人给了差评差评理由也不是电视剧不好看就是第级有映射女权主义的台词,女,山东,2,17/05/2020 21:03,1,MA,G,喜欢 欢水 莫名其妙 女权主义 幌子 差评 差评 理由 电视剧 好看 第级 映射 女权主义 台词
176,FuU7bd2Lu,那个梅什么那女演员当初那么批评特朗普那么乐意当女权斗士这把咋不说话了她不是把哈维韦恩斯坦比喻成神了么当初韦恩斯坦还帮她游说奥斯卡最佳女主角了她那一年就凭铁娘子拿最佳女主角了,男,其他,3,13/11/2017 16:25,1,MA,I,演员 当初 批评 特朗普 乐意 女权 斗士 说话 哈维 韦恩斯坦 比喻 当初 韦恩斯坦 游说 奥斯卡 最佳 主角 凭铁 娘子 最佳 主角
177,GCna42DUe,可能她真的只是为了去罗酒店房间洗澡吧所以她脱了裤子只是为了放屁吗,男,浙江,0,06/10/2018 08:57,1,SO,I,酒店 房间 洗澡 裤子 放屁
178,GA6PioakT,能想象夫对养女有感情妻对养女瓜分夫爱嫉妒妻打养女夫护养女养女长大没有血缘直接娶了,男,重庆,1,09/01/2019 16:23,1,SCB,G,想象夫 养女 感情 女瓜 分夫 嫉妒 打养 女夫 护养 女养 长大 血缘
179,IEVlCDz5C,想要回到古代呵呵你让他们试试看人跟着有钱人偶像什么的不行反正是三妻四妾嘛到时候有一群屌丝男哭着求一夫一妻要是真的一夫多妻也不想想自己是哪种人呵就自以为自己很了不起呗坐拥数美也看你有没有那个能力好嘛,女,湖北,0,25/04/2020 10:07,1,SCB,G,想要 回到 古代 试试看 跟着 有钱人 偶像 什么的 不行 反正 三妻四妾 到时候 屌丝 想想 了不起 拥数 能力
180,IEVkDtLas,就是引战呗无语还玩下棋有这一种人真的很侮辱国家弄什么女权这玩意我都不知道什么鬼无语了,男,其他,0,29/04/2020 01:11,1,MA,G,引战 无语 下棋 侮辱 国家 女权 玩意 什么鬼 无语
181,J57V52rtv,不割席不代表我要接受这帮白痴的观点接受她们犯蠢的事实也不影响我教育她们的决心,女,上海,0,04/06/2020 22:32,1,MA,G,割席 代表 接受 白痴 观点 接受 犯蠢 事实 影响 教育 决心
182,I8zbHdfvA,那么多光棍急得跟狗一样恨不得只要性别女就能娶回家都找不到老婆女友也不知道是谁没人要主动权在谁手里都搞不清,女,江苏,1,21/01/2020 10:22,1,MA,G,光棍 恨不得 性别 回家 老婆 女友 主动权 手里
183,HBpPUk0Sh,这是福全社会没保障就少生不生女性没有选择的权利不结婚就可以避免生孩子,女,河北,0,01/07/2019 20:31,1,SCB,G,这是 福全 社会 保障 少生不生 女性 选择 权利 结婚 孩子
184,I0lrrwYk1,关键是不知道男方是否表态帮助女主是否需要帮助并表达需要帮助最关键的一点是国外的女生比较独立认为什么都需要男方帮助是一种无能的行为个人认为关我屁事,男,北京,1,04/08/2019 03:06,1,SCB,G,关键 男方 表态 女主 表达 关键 一点 国外 女生 独立 男方 无能 屁事
185,J2XTzfLN2,这大概就是那种我也支持平权但你们不该而一旦与其观点分歧就把你开除女权籍的指导师吧哈哈哈哈哈哈,女,其他,0,21/05/2020 17:15,1,MA,G,那种 支持 平权 观点 分歧 开除 女权籍 指导师
186,IcpkQiB8m,然后捧婚法律师仇婚女仇家庭主妇折腾半天把女性这个根本给丢了,女,广东,0,21/10/2019 07:46,1,MA,G,捧婚 法律师 仇婚 女仇 家庭 主妇 折腾 半天 女性
187,IuMssvX3L,错了如果真把江山娇当做真人就不会那么恶意当然我接受不了的是为啥每次类似事情都变成女人对女人发难思维真没发散她自己接下去询问的很多条已经很恶意了,女,云南,0,18/02/2020 17:02,1,MA,I,山娇 当做 真人 恶意 接受 为啥 每次 类似 事情 女人 女人 发难 思维 发散 询问 恶意
188,IDWnemKrW,听说过上古八大姓氏吗都是母姓以女字旁开头不管那些土狗是想追溯也好还是还原历史最开始这个社会就是个母系社会现在所有的姓氏几乎都是由那八大母姓转化而来的都是同一个女祖先不知道有啥好吵的,女,内蒙古,5,19/04/2020 18:45,1,SCB,G,听说 上古 八大 姓氏 女字 开头 土狗 追溯 还原 历史 社会 母系 社会 姓氏 八大 转化 同一个 祖先
189,I2Dve9JCS,二的姑娘把他不争气的爹看的比她自己的未来看的重呗,女,上海,0,18/08/2019 11:06,1,MA,I,姑娘 争气 未来 重呗
190,Gs0146xAu,其实我发现很奇怪的一个现象是已婚男开女性生殖器官黄段子的时候已婚已育女是会跟着笑的我一开始觉得很奇怪因为我根本不觉得好笑我甚至很生气但碍于是熟人通常是沉默无视但她们是真的觉得好笑实在不懂了为什么她们要这样,男,广东,8,30/07/2018 21:19,1,MA,G,发现 奇怪 现象 已婚 男开 女性 生殖 器官 黄段子 已婚 育女 跟着 奇怪 好笑 生气 碍于 熟人 沉默 无视 好笑 实在
191,FlFDqzfXQ,看过很多女生对性避而不谈或者说羞于提起把无知当单纯,女,香港,0,13/09/2017 23:07,1,MA,G,女生 性避 或者说 羞于 提起 无知
192,IFzJEp6nP,千万别在微博沾这些词儿看看就好不然一帮子看问题理解问题极端的人对号入座说话阴阳怪气光是对线就可以气炸了,男,其他,1,29/04/2020 16:46,1,MA,G,千万 微博 词儿 好不然 一帮子 理解 对号 入座 说话 阴阳怪气 对线 气炸
193,J4C5cDDvC,她们梦想的是女王式寄生虫生活像女王一样高高在上地过着舒适的寄生生活被现实把脸都打烂了都执迷不悟甚至变本加厉歇斯底里,女,湖北,9,01/06/2020 23:13,1,MA,G,梦想 女王式 寄生虫 生活 女王 高高在上 舒适 寄生 生活 现实 打烂 执迷不悟 变本加厉 歇斯底里
194,IurdA2Thr,好多新闻杀妻的都是恶婆婆挑唆的喔,女,浙江,0,16/02/2020 14:07,1,SCB,G,好多 新闻 杀妻 恶婆婆 挑唆
195,J1k8M0XOg,丈夫对妻子好不是应该还需要夸夸他们不看那些家暴就好了,男,其他,0,22/05/2020 23:34,1,SCB,G,丈夫 妻子 好不 夸夸 家暴
196,HcR49vdYn,从一个正常的妻子角度出发没毛病舆论这么大就是觉得吴太狠了我一点不同情小三但是同样特别憎恨大猪蹄子,女,吉林,0,21/01/2019 19:48,1,MA,I,妻子 角度 出发 毛病 舆论 一点 同情 小三 特别 憎恨 蹄子
197,Gs0146xAu,尼国不做性教育把女孩养成恋爱脑傻白甜出事了就怪受害者,女,海外,1,19/08/2018 14:51,1,SCB,G,尼国 做性 教育 女孩 养成 恋爱 脑傻白 出事 受害者
198,IF27dac7L,一个白手起家的四十多岁的企业家能被岁的女大学生仙人跳这个智商也是很堪忧,女,上海,114,26/04/2020 03:12,1,MA,I,白手起家 四十多 企业家 大学生 仙人跳 智商 堪忧
199,Ijo0hiZ9z,女权的诉求从来都不是特权而是平权那些在网上不考虑前因后果什么都要争个优待的要么是一些别有用心的营销号要么就是被煽风点火而头脑发热的既得利益追逐者这不是真正的女权甚至是被女权主义所不齿的行为也呼吁所有人理性看待两性关系健康的关系不是谁占上风而是互相尊重,女,江西,0,05/12/2019 18:59,1,MA,G,女权 诉求 特权 平权 网上 前因后果 优待 别有用心 营销号 煽风点火 头脑 发热 既得利益 追逐者 这不 女权 女权主义 不齿 呼吁 所有人 理性 看待 两性 关系 健康 关系 占上风 尊重
200,J2ae6BcOU,他的反应来自家庭和传统就跟结婚的女生都去男方家庭生活到老是一样的其实问题很简单只是妳平时的语气和模式让感觉他没有尊重和认可问题的本身就是他没有了男人的自尊姓谁的姓需要名正言顺尊重传承男去女方家普遍女姓女去男方家普遍男姓如果个人搞特殊男在生活圈无法解释,男,广东,2,16/05/2020 13:14,1,SCB,I,家庭 传统 结婚 女生 男方 家庭 生活 简单 平时 语气 模式 感觉 尊重 认可 男人 自尊 名正言顺 尊重 传承 男去 女方 男方家 生活圈 解释
201,J1tT1oCjS,您可以不生也没有人要求您生但是麻烦您和您的男朋友或者未婚夫说清楚您是丁克以免大家都浪费时间,男,山东,0,16/05/2020 09:29,1,MA,I,麻烦 男朋友 未婚夫 丁克 浪费 时间
202,HyqWwsOM9,女权表双标极端看新闻根据性别评论已经不是一天两天了,男,上海,2,12/06/2019 22:17,1,MA,G,女权 双标 新闻 性别 评论
203,IA3jS7TjJ,哈哈哈我也问过对方说还是做男人吧我说看吧你还是觉得做男人好一点他就笑笑没说话了因为还能体会到女性的现状的别的男的直接就是你给钱我去变性啊男的生出来就明白自己享受了多少好处还是很假惺惺的说你们女人多好啊每次看到这些就在想都是没爹妈的人嘛女孩子还能理解男孩就理解不了了然后还要小岁的女朋友帮忙,女,其他,0,24/03/2020 10:51,1,MA,G,哈哈哈 男人 男人 一点 笑笑 说话 体会 女性 现状 变性 明白 享受 好处 假惺惺 女人 每次 爹妈 孩子 理解 男孩 理解 小岁 女朋友 帮忙
204,FjX5LwBpp,是有江西男的跟我说女子无才便是德又尼玛没事跟我聊几句天想我还跟我讲他会怎么教育他女儿没错就是女奴那套我回他你女儿真惨你不要跟我扯淡了没事就回家帮你老婆带孩子吧,女,湖北,46,02/09/2017 15:35,1,MA,G,江西 女子无才便是德 尼玛 没事 教育 女儿 没错 女奴 女儿 扯淡 没事 回家 老婆 孩子
205,J6BymwgBv,我妈至少占了两条她一边厌恶自己的人生一边安排我的人生安排成她那个样子甚至还对我说要我结婚就是想让我吃点苦她觉得我过得太舒服了可是我明明过得比同龄人都要辛苦很多啊,男,其他,1,14/06/2020 16:31,1,MA,I,至少 厌恶 人生 安排 人生 安排 样子 结婚 舒服 明明 同龄人 辛苦
206,H6HJ3ktkR,看的时候就感觉她特别没礼貌特别喜欢锤人还锤那么大声心疼,女,辽宁,8,13/12/2018 08:19,1,MA,I,感觉 特别 礼貌 特别 喜欢 锤人 大声 心疼
207,Gs0iY0KFg,这是权力社会的痼疾一切弱势者的共同命运应改变的是系统问题而不是把某个问题孤立出来予以解决而网上女权婊的叫嚷实际上是泄一己之私愤求一己之私利为权力转移压力而己,男,其他,0,29/07/2018 00:29,1,MA,G,这是 权力 社会 痼疾 弱势 命运 改变 系统 孤立 予以 解决 网上 女权 叫嚷 实际上 一己之私 愤求 一己 私利 权力 转移 压力
208,J4iXen97v,看小朋友排队打针了么我们或许就是第三个第四个怕越来越多的职业隐形拒绝女性怕被逼着结婚生娃,女,山东,0,31/05/2020 08:17,1,SCB,G,小朋友 排队 打针 第三 第四 越来越 职业 隐形 拒绝 女性 结婚 生娃
209,J3pme42UM,一天到晚说奥利给唱跳还有其他睿智发言各个都很丑还说只要坐在那里就有女生倒贴乌鸡鲅鱼,女,其他,0,24/05/2020 15:20,1,MA,G,一天到晚 奥利 唱跳 睿智 发言 女生 倒贴 乌鸡鲅鱼
210,J3pme42UM,别说了我周围的男高中生是个顶个的爹味,女,其他,0,24/05/2020 15:15,1,MA,G,高中生 爹味
211,J4C5cDDvC,有房很多人也不加名有彩礼也有嫁妆生育付出却是自己承担哪里激进了不但不激进还容易育儿失去生存机会最后落个什么都没有连抚养权都得不到,男,其他,2,02/06/2020 15:54,1,SCB,G,加名 彩礼 嫁妆 生育 付出 承担 激进 激进 育儿 生存 机会 抚养权
212,HwY8orENo,年的时候他们抽口红和拍立得也有男生问啊怎么说呢那个小姐姐表达了自己的诉求她也想抽这个东西语气不太好然后就受到了几千条的谩骂在抽化妆品裙子护肤品之类的抽奖下如果有男性说也想抽我觉得是不会有人爬去他的微博下骂他个几千条,女,江西,0,02/06/2019 07:36,1,SCB,G,抽口 拍立 男生 姐姐 表达 诉求 东西 语气 几千 谩骂 化妆品 裙子 护肤品 抽奖 男性 有人 微博 几千
213,J5QKM5Mfi,啊我小组作业只想跟女生一组男生靠谱的太少了失踪有事来不及借口一大堆,女,湖南,201,09/06/2020 16:39,1,MA,G,小组 作业 女生 男生 靠谱 失踪 有事 借口 一大堆
