index,weibo_id,comment_text,gender,location,like,date,label,category,target,cut
1284,HjuXpaRaC,去我微博看，这女人骚照多的是，有些微博根本还发不了，一发就和谐。烂公交演部海王在国内就成了海后女神了真的笑死我,女,浙江,4,05/03/2019 20:20,1,SA,I,"['微博', '女人', '骚照', '微博', '一发', '和谐', '公交', '演部', '海王', '国内', '女神', '笑死']"
1285,IDWnemKrW,因为他是男的，在父系找点存在感。毕竟追溯母系祖先就没男人什么事儿了，线粒体传女不传男。事实上就算追溯父系也没啥用，男人的亲自不确定性太大了，传不了几代就不知道丢到谁家去了,女,海外,41,18/04/2020 23:28,1,MA,I,"['父系', '存在感', '追溯', '母系', '祖先', '男人', '事儿', '粒体', '传女', '传男', '事实上', '追溯', '父系', '男人', '不确定性', '丢到', '谁家']"
1286,J2aMxg8gD,那当然是为男人服务的学院派女权才是真女权，是男权钦点的真女权。,女,海外,14,16/05/2020 12:35,1,MA,I,"['男人', '服务', '学院派', '女权', '女权', '男权', '钦点', '女权']"
1287,J1ALjEsOp,昨晚开始我只站平权，就算真的倡导不结婚，也轮不到一个已婚有两个孩子的女权博主骂别人婚驴,女,其他,0,06/06/2020 08:27,1,SCB,G,"['昨晚', '平权', '倡导', '结婚', '已婚', '孩子', '女权', '博主', '婚驴']"
1288,J1ALjEsOp,哈哈哈自己都是爸妈结婚生的，口口声声婚驴，为大家争取权力没问题，有些观点真不能苟同，打着女权名号，满嘴的自私,女,其他,0,05/06/2020 21:59,1,SCB,I,"['哈哈哈', '爸妈', '结婚生', '口口声声', '婚驴', '权力', '观点', '苟同', '女权', '名号', '满嘴', '自私']"
1289,J4nIOup8Q,你弄几个极端号，女权，平权，男权，les，gay，这几个够你恰钱了,女,其他,1,05/06/2020 22:23,1,MA,G,"['极端号', '女权', '平权', '男权', 'les', 'gay']"
1290,Faaa0qi9k,虽然高考不到400分但凭什么理工矿业军警各985211院校招的男生多，自己又馋又懒没好工作然而都怪性别歧视赚着月薪2000，拿着贷款买的iPhone自吹优秀哎不行中国男人都配不上她们只能卖了父母的祖宅去美国买个精子生个混血儿最吊，中国没请她出来当女皇真是太腐朽了还不是因为屌癌太多,男,其他,0,30/06/2017 12:17,1,SCB,I,"['高考', '400', '理工', '矿业', '军警', '985211', '院校', '男生', '工作', '性别', '歧视', '月薪', '2000', '贷款', 'iPhone', '自吹', '优秀', '不行', '中国', '男人', '只能', '父母', '祖宅', '美国', '精子', '混血儿', '中国', '女皇', '腐朽', '屌癌']"
1291,J1tT1oCjS,谁绑架你了？你结不结婚关别人什么事？除了你父母，还有人会求着你结婚？整天犯被迫害妄想症,男,湖北,0,07/06/2020 18:36,1,SCB,G,"['绑架', '结婚', '父母', '结婚', '整天', '迫害', '妄想症']"
1292,HqsHfaCLU,"其实可能她有这个打算（贱价甩卖在美别墅），只是因为刘方面的公司目前处于一个低谷，再离婚那怕是会让大众对京东越发不看好。刘当然不会让她在这个节骨眼走，而且这时候抛弃刘也会落下个不义名声，最好是在京东状况回暖时离开才可彰显独立特性。关于郑和许，我不是很了解，最近曝光的出轨有点多.,朱君，其实有很多事是我们外行不知情的。我之前看过一个貌似关于奶茶父亲包装奶茶的故事，花钱找公关包装，即使拍照奶茶炒作没火，也会借其他方面让她火起来。而且所谓的爆料出轨事件层出不穷，为什么都是后面受害一方才站出来选择原谅或者离婚，难道出轨大家都不知道？其实应该都知道，只是没有撕破脸",男,重庆,0,22/04/2019 08:44,1,MA,G,"['打算', '贱价', '甩卖', '别墅', '公司', '处于', '低谷', '离婚', '那怕', '大众', '京东', '越发', '看好', '节骨眼', '这时候', '抛弃', '不义名声', '京东', '状况', '回暖', '离开', '彰显', '独立', '特性', '郑和许', '曝光', '出轨', '.,朱君', '外行', '知情', '貌似', '奶茶', '父亲', '包装', '奶茶', '故事', '花钱', '公关', '包装', '拍照', '奶茶', '炒作', '没火', '爆料', '出轨', '事件', '层出不穷', '受害', '一方', '选择', '原谅', '离婚', '出轨', '撕破']"
1293,ICPRXC2Wc,"把自己的价值观和判断建立在男性的话语上，真的，太过悲哀。,一句匪夷所思就觉得自己买东西遭到了恶意，我就从来没见过这样卑微的女权,靠表演心碎脱粉一个男明星来证明自己对女权的忠贞本身就是对女权的侮辱。",男,澳门,1,12/04/2020 15:17,1,SCB,I,"['价值观', '判断', '建立', '男性', '话语', '太过', '悲哀', '匪夷所思', '东西', '恶意', '卑微', '女权', '表演', '心碎', '脱粉', '明星', '证明', '女权', '忠贞', '女权', '侮辱']"
1294,Hr9YUiBsP,我以前大学的时候关注骚男，就觉得他老婆真的有丶问题，就是一个智商情商都低的丑八怪啊,男,浙江,3,24/04/2019 22:48,1,MA,G,"['大学', '关注', '骚男', '老婆', '智商', '情商', '丑八']"
1295,I7jTv7IVY,说的自己跟圣母似的，其实大多是些女垃圾。人格低劣，的确是需要管教。,男,上海,0,18/09/2019 09:42,1,SCB,I,"['圣母', '垃圾', '人格', '低劣', '管教']"
1296,IdSvbzDFd,男人本来就比女人辛苦啊，很多女人靠比活着，不是吗,男,上海,0,15/11/2019 13:25,1,SA,I,"['男人', '本来', '女人', '辛苦', '女人', '活着']"
1297,IhvXVAWGy,黑绿泛滥后果等同于侵华战争！ 女权主义等于伪军走狗,男,上海,0,23/11/2019 12:28,1,SCB,I,"['黑绿', '泛滥', '后果', '等同于', '侵华', '战争', '女权主义', '等于', '伪军', '走狗']"
1298,IjLNgtE8w,你以为这些女的是啥人，吃里扒外，狼心狗肺,男,上海,0,08/12/2019 11:07,1,SCB,I,"['吃里扒外', '狼心狗肺']"
1299,IjLNgtE8w,女性堕落，总是从性放荡开始的，可以说不算什么恶，但也是所有恶的起点和动机。,男,上海,0,08/12/2019 06:59,1,SCB,I,"['女性', '堕落', '性放荡', '起点', '动机']"
1300,J4iXen97v,"一家人还有几样心呢。女权和女性本就就等同。女权内部也有不同的观点和流派。分清是敌是友即可。,团结女权，拉拢泛平权，鄙视妻权，抗击男权和一切打着女权幌子的“真女权”“平权”“温和平权”“温和男权”。",女,上海,18,30/05/2020 13:58,1,SCB,I,"['一家人', '女权', '女性', '等同', '女权', '内部', '观点', '流派', '分清', '敌是友', '即可', '团结', '女权', '拉拢', '泛平权', '鄙视', '妻权', '抗击', '男权', '女权', '幌子', '女权', '平权', '温和', '平权', '温和', '男权']"
1301,IppiidvY8,我一直的观点就是女人真正的的敌人就是女奴，女奴没有了男权也就没有了，所以女人骂女人未必是厌女，女人也不全有道德。,男,海外,5,14/01/2020 11:52,1,SCB,I,"['观点', '女人', '敌人', '女奴', '女奴', '男权', '女人', '女人', '未必', '厌女', '女人', '道德']"
1302,FcZEkp771,"下一次你就说它们的妈妈都是妓女，它们的妈妈不知道和多少男人上了床才把它们生出来，它们是妓女生的婊子养的杂种。跟它们那些没素质的东西不用提素质两个字。,在此之前我从来没有在微博上说过一句脏话。当然，今天的我也不觉得女犬这个词语是什么脏话。,以前在一个女犬的微博评论了一次，仅仅是评论了一次，就被这个女犬及其粉丝反呛。我说我偶尔发个评论居然就被这么反呛，都不知道怎么说话了，这个女犬的粉丝就说什么“不会说话就闭上嘴别说，我要是有这么厉害能让你因为不知道怎么说话而不说话了，我也算立功了”，着实恶心死我了",男,重庆,0,19/07/2017 23:39,1,SCB,I,"['就说', '妈妈', '妓女', '妈妈', '男人', '女生', '婊子', '杂种', '素质', '东西', '不用', '素质', '微博', '脏话', '女犬', '词语', '脏话', '女犬', '微博', '评论', '仅仅', '评论', '女犬', '粉丝', '反呛', '评论', '反呛', '说话', '女犬', '粉丝', '说话', '厉害', '说话', '说话', '立功', '着实', '恶心']"
1303,FcZEkp771,真恶心。看了一圈这群女犬的微博，简直是三观尽毁,男,重庆,2,19/07/2017 18:20,1,SCB,I,"['恶心', '女犬', '微博', '三观', '尽毁']"
1304,Iv53m6mq5,"原来如此，你的意思是只有彻底推翻男权社会才能建立真正的平权社会，就像是之前彻底推翻帝国主义，资本主义社会建立新中国人民才能真正当家做主是一个意思吧,姐妹，你这脑回路我没跟上啊，彩礼贵在我看来就是很多家庭拿女儿当投资，嫁闺女就跟做买卖一样，使劲压榨对方，企图获取高价。 不过，婚姻的合理性不能因为某些原因就给否定了吧。",女,海外,0,20/02/2020 19:01,1,SCB,I,"['推翻', '男权', '社会', '建立', '平权', '社会', '推翻', '帝国主义', '资本主义', '社会', '建立', '中国', '人民', '当家', '做主', '姐妹', '回路', '彩礼', '家庭', '女儿', '投资', '闺女', '买卖', '使劲', '压榨', '获取', '高价', '婚姻', '合理性', '原因', '否定']"
1305,J5PfxE3LI,咋样都是错呗。真亏得它们啥都想女权，女权是它主子,女,其他,0,09/06/2020 12:45,1,SCB,I,"['咋样', '亏得', '女权', '女权', '主子']"
1306,HBpPUk0Sh,"问题的答案是不需要选择的，人人都知道胎儿寄生在母体内，胎儿所拥有的人权也要基于母体先拥有正常人权的保障下，所以用这个比喻来打醒那些没有子宫还要剥女权屌男的畸形理论。,而且作为遗弃儿存活这世上，对孩子来说很是难接受，也很不公平的一件事情。没人养就不要生。",女,其他,0,01/07/2019 16:56,1,MA,I,"['答案', '选择', '胎儿', '寄生', '母体', '胎儿', '拥有', '人权', '母体', '拥有', '人权', '保障', '比喻', '打醒', '子宫', '女权', '屌男', '畸形', '理论', '遗弃儿', '存活', '世上', '孩子', '接受', '公平', '事情']"
1307,Ij5BIdpSw,"对不起，我回复没有刷新网页，而且我超字数，要分两段发。等我回复完才看到你的补充，对此造成的误解表示抱歉。至于觉得娘说骂人的话，我再说一遍，不是我觉得，而是这个社会觉得，我是社会的一员，就要以社会的角度看问题，而不是自欺欺人。,我认为娘不应当作为贬义词，指出把娘当做作为贬义词是不对，这个社会贬低“娘”是因为厌女的就厌女了？ 我娘（形容词），我特别娘，因为我是女人，我的母亲也是女人。我像个娘们，因为我就是娘们。我爱女人（非性），在我眼里女人不是贬义词。OK，谢谢你，我“厌女”。,？？？首先，这个社会厌女，“娘”作为贬义词就是厌女的一个体现，好比荡妇羞辱是厌女，“女司机”污名化也是厌女等等。“说你娘是厌女本身就很厌女”，到底谁厌女啊？“娘”这个词贬义是我赋予的吗？不然你以为我写这么大一段干什么，为了看你们的物种多样性吗？,“不应该让这些词不存在贬义”双重否定等于肯定好吗？好好学学语文吧，真的。,“在破除贬义的情况下”？？你好好看看你的原话，究竟是我的阅读理解有问题还是你的表达能力有问题。我用“贱”也只不过强化我的观点，反驳你的原文，没有人愿意被贬义词形容。,敏感是好事，没有敏感的人提出问题，最后只会被温水煮青蛙。而且这才哪到哪，只不过争取一个“娘”不要贬义化，母亲不要被当做侮辱人的手段，就被说成矫枉过正。那我只能祝你生活愉快，不要享受女权争取来的生活，尽情被自己的性别羞辱吧。,就好比“贱”，贬义词。按照你的意思：你要接受这个词，你要觉得它没什么。但我问你，你愿意被“贱”形容吗？ 没人愿意选择被带有贬义色彩的词形容。同理，如果“娘”仍然是贬义词，不可能有人自愿选择被它形容，不可能觉得没什么。 这也是为什么要先破除“娘”的贬义词性，而不是像你那样自相矛盾。,“娘”字本身没有问题，但是在父系背景下，人们让它有了贬义的色彩，让它成为侮辱人的手段。 你说“不应该让这些词不存在贬义”，却又让大众觉得“没有什么”，你自己再读读，不觉得荒谬吗？ 如果“娘”字带有贬义色彩，人们怎么可能觉得被它形容是“没有什么的”？",女,其他,0,04/12/2019 01:43,1,SCB,G,"['对不起', '回复', '刷新', '网页', '超字数', '回复', '完才', '补充', '对此', '误解', '抱歉', '社会', '社会', '社会', '角度', '自欺欺人', '贬义词', '指出', '当做', '贬义词', '社会', '贬低', '厌女', '厌女', '形容词', '特别娘', '女人', '母亲', '女人', '娘们', '娘们', '女人', '非性', '眼里', '女人', '贬义词', 'OK', '谢谢', '厌女', '？？？', '社会', '厌女', '贬义词', '厌女', '体现', '好比', '荡妇', '羞辱', '厌女', '司机', '污名化', '厌女', '厌女', '厌女', '厌女', '贬义', '赋予', '大一', '干什么', '物种', '多样性', '贬义', '双重', '否定', '等于', '肯定', '好好', '学学', '语文', '破除', '贬义', '情况', '？？', '好好', '原话', '阅读', '理解', '表达', '能力', '只不过', '强化', '观点', '反驳', '原文', '贬义词', '形容', '敏感', '好事', '敏感', '提出', '温水煮青蛙', '这才', '只不过', '贬义化', '母亲', '当做', '侮辱', '手段', '说成', '矫枉过正', '只能', '生活', '愉快', '享受', '女权', '生活', '尽情', '性别', '羞辱', '好比', '贬义词', '接受', '形容', '选择', '带有', '贬义', '色彩', '形容', '同理', '贬义词', '有人', '自愿', '选择', '形容', '破除', '贬义', '词性', '自相矛盾', '父系', '背景', '贬义', '色彩', '侮辱', '手段', '贬义', '大众', '读读', '荒谬', '带有', '贬义', '色彩', '形容', '什么的']"
1308,IzsBtmpZ6,臭屌丝只敢骂女人，没有跟当权者斗争谋福利的胆量。好好享受996的福报吧,女,江苏,2,22/03/2020 08:14,1,MA,I,"['屌丝', '女人', '当权者', '斗争', '福利', '胆量', '好好', '享受', '996', '福报']"
1309,InXW1o16M,还有啥微博上女拳泛滥是女拳的阵地——搞笑嘞，一个女权超话还有屌癌视奸，咋好意思说出来的？像贴吧知乎，一提到女权就各种抹黑，实际上哪里都是男权的阵地啦，为啥屌子们一定要把自己假装成“弱势”呢？,女,云南,2,04/01/2020 21:22,1,MA,I,"['微博', '女拳', '泛滥', '女拳', '阵地', '搞笑', '女权', '超话', '屌癌', '视奸', '好意思', '贴吧', '知乎', '提到', '女权', '抹黑', '实际上', '男权', '阵地', '为啥', '屌子们', '假装', '弱势']"
1310,IsHtnssOS,屌子喜欢说田园女拳极端，然而他们对自己像狗一样穷追猛舍的碰瓷视而不见,女,云南,1,06/02/2020 09:55,1,MA,I,"['屌子', '喜欢', '田园', '女拳', '穷追猛舍', '碰瓷', '视而不见']"
1311,J4kh92nc8,女权的诉求是平权！霸权也配说自己是女权？不是抹黑是什么？,女,广东,15,30/05/2020 19:40,1,MA,I,"['女权', '诉求', '平权', '霸权', '女权', '抹黑']"
1312,J2vrR7nEg,真有把嫁出去当上门媳妇当成莫大荣誉的人啊，好驴好驴，见识了。你会有个好买家的。,男,辽宁,20,18/05/2020 17:18,1,MA,I,"['上门', '媳妇', '当成', '莫大', '荣誉', '好驴', '好驴', '见识', '买家']"
1313,J5ZnGkW3O,借精生孩子。。。借一个精子还一个孩子那种？精子质量怎么样，有25以下180+么？智力高么？长的好看么？孩子随谁姓？有抚养权纠纷么？以后供精者能要求养老么？,男,其他,0,11/06/2020 10:10,1,MA,I,"['精生', '孩子', '。。。', '精子', '孩子', '那种', '精子', '质量', '25', '180+', '智力', '高么', '好看', '孩子', '抚养权', '纠纷', '供精者', '养老']"
1314,IhRGQBlwT,我也好喜欢跟人讲道理，但男人们总说我心理有问题，不管说啥都能归根到“你心理有问题”上面。👌，他们赢了,女,其他,0,17/02/2020 19:45,1,MA,I,"['喜欢', '道理', '男人们', '心理', '归根', '心理']"
1315,IsHtnssOS,唉，原博那个女的真是服了，她自己觉得羞愧想跪屌是她的事情，但是人家拍她作为“看见女性劳动”的一个点，并不是来夸她的功绩，而是来反映女性参与社会建设的功绩不能被抹杀。然后她跳出来代表所有女性来羞愧，这脸真大啊。还有，到底是谁挑起性别对立的，不是原博这个女的吗，她的话不就是这个意思吗,男,其他,7,05/02/2020 15:12,1,MA,G,"['原博', '羞愧', '跪屌', '事情', '女性', '劳动', '功绩', '女性', '参与', '社会', '建设', '功绩', '抹杀', '代表', '女性', '羞愧', '挑起', '性别', '对立', '原博']"
1316,J1s4HwdW1,我凎！ 有必要吗？ 防着蛆就已经很难了，女性不应该站在女性这一边吗！,女,其他,281,11/05/2020 18:25,1,MA,I,"['很难', '女性', '女性']"
1317,J5QKM5Mfi,我不厌女，但是我总是莫名其妙被其他女人厌恶，就很sad……有时候会和男生玩，因为女性朋友太少了,女,海外,0,09/06/2020 19:06,1,SCB,I,"['厌女', '莫名其妙', '女人', '厌恶', 'sad', '有时候', '男生', '女性', '朋友']"
1318,J6gGs42lh,"有同感 美国女性地位好像在欧美国家是垫底的 话语权一旦被剥夺就不好再拿回来了,现在的走向有点极端了（没想到我也会用这个词",女,海外,29,12/06/2020 15:55,1,SCB,I,"['同感', '美国', '女性', '地位', '好像', '欧美', '国家', '垫底', '话语权', '剥夺', '回来', '走向', '想到']"
1319,FrPRD4egI,这两方不可能是精英，真正的精英不论男女早就懂得他们在争取的是“平权”，而不是男权女权,女,上海,0,24/10/2017 11:50,1,MA,I,"['精英', '精英', '男女', '早就', '懂得', '平权', '男权', '女权']"
1320,J47aPoIgG,服了，干嘛都对女性不利，万一女方犯错，男的想离婚，这时候离婚冷静期是对男的不利啊，干嘛都是针对女性，还30天人都凉了，你TM非得找家暴的？结婚前不仔细看看？好像全中国的男的都家暴，女的一结婚就做家务伺候老人孩子，男的啥也不干，下班你看看晚上厨房做饭的多少男的？营销号最爱搞性别对立,男,河北,7,29/05/2020 06:55,1,SCB,I,"['干嘛', '女性', '不利', '女方', '犯错', '男的', '离婚', '这时候', '离婚', '冷静期', '男的', '不利', '干嘛', '女性', '30', '天人', 'TM', '家暴', '结婚', '仔细', '好像', '中国', '家暴', '结婚', '家务', '伺候', '老人', '孩子', '下班', '晚上', '厨房', '做饭', '营销号', '性别', '对立']"
1321,J47aPoIgG,非得闪婚？处一两年不行？婚前隐藏很好，婚后家暴，那实在没有办法，只能离婚。我只是希望男女平等，因为爱情结婚，没有搞性别对立，不想网络上跟人吵架，只是发表自己看法，不在回复，祝您生活幸福美满。,男,河北,1,29/05/2020 08:29,1,SCB,G,"['闪婚', '一两', '不行', '婚前', '隐藏', '很好', '婚后', '家暴', '实在', '办法', '只能', '离婚', '希望', '男女', '平等', '爱情', '结婚', '性别', '对立', '网络', '吵架', '发表', '看法', '回复', '生活', '幸福', '美满']"
1322,J47aPoIgG,营销号挑起战争，大骂男性，拒绝婚姻，反手一个结婚，婚后生活幸福美满，留下这边被骗的女性，大骂男性，要不是看朋友圈520这么多领证的，我还以为中国进入不婚时代了。说绝对不结婚女性以后要是结婚了，就骂死这些人，留下一堆未成年的女孩还在这痛恨男性,男,河北,0,29/05/2020 08:17,1,SCB,I,"['营销号', '挑起', '战争', '大骂', '男性', '拒绝', '婚姻', '结婚', '婚后', '生活', '幸福', '美满', '留下', '女性', '大骂', '男性', '朋友圈', '520', '领证', '中国', '不婚', '时代', '结婚', '女性', '结婚', '骂死', '留下', '成年', '女孩', '痛恨', '男性']"
1323,J47aPoIgG,本来结婚是一件很美好的事情，双方互相帮助组建家庭，非得现在整得性别对立，女的极度敌视男的，好像一结婚就性命不保，婚后生活十分悲惨,男,河北,0,29/05/2020 08:12,1,SCB,I,"['本来', '结婚', '美好', '事情', '组建', '家庭', '性别', '对立', '敌视', '好像', '结婚', '性命', '婚后', '生活', '悲惨']"
1324,HCtIRaEsS,确实工作到生之前，休完产假就回去上班，甚至因为做了母亲更有责任感、更细致耐心，才是大部分职场女性的正常状态啊。而且真正努力工作，愿意自我提高的人，根本不怕被某一小部分投机取巧的人拖累啊。这种人男的不也很多嘛，关性别什么事。,女,江苏,1,08/07/2019 09:28,1,SCB,I,"['确实', '工作', '休完', '产假', '回去', '上班', '母亲', '责任感', '细致', '耐心', '大部分', '职场', '女性', '状态', '努力', '工作', '自我', '提高', '小部分', '投机', '取巧', '拖累', '性别']"
1325,IF0BdveRi,女权主义不需要理会任何男性的看法！,男,海外,8,25/04/2020 23:22,1,MA,I,"['女权主义', '理会', '男性', '看法']"
1326,J267YoTp0,"papi酱最坏的一点是：她也是女性，她不是不知道知道女性的生存环境是多么的艰难，她还这样做，只为了自己的利益，引起争议，甚至导致同性对立，给女权招一波黑，让女权之路走得更加艰难,我完全不在意别人的孩子随谁的姓氏，但我很在意为了自己的复出和流量污名化女权、谎称自己被女权迫害、踩着女权营销，拉着所有一直努力推进男女平权的人共沉沦的恶心操作",男,北京,25,16/05/2020 08:19,1,SCB,G,"['papi酱', '一点', '女性', '女性', '生存', '环境', '艰难', '利益', '争议', '导致', '同性', '对立', '女权', '波黑', '女权', '艰难', '在意', '孩子', '姓氏', '在意', '复出', '流量', '污名化', '女权', '谎称', '女权', '迫害', '女权', '营销', '努力', '推进', '男女', '平权', '沉沦', '恶心', '操作']"
1327,ID26le0w3,五千年的男权控制就是一集接着一集的连续剧，换汤不换药，更有男性将女性的产假视作特权，真是可笑又愚昧，将母亲生育孩子付出的艰辛和身体伤害全然无视！生育是女性自主选择的，是对社会的贡献！蝻拳打拳的动作都不标准，真是让人啼笑皆非！,女,浙江,1,13/04/2020 20:38,1,MA,I,"['五千', '男权', '控制', '连续剧', '换汤不换药', '男性', '女性', '产假', '视作', '特权', '可笑', '愚昧', '母亲', '生育', '孩子', '付出', '艰辛', '身体', '伤害', '无视', '生育', '女性', '自主', '选择', '社会', '贡献', '蝻拳', '打拳', '动作', '标准', '啼笑皆非']"
1328,J4iXen97v,"我有房有车有存款，房不止一套，车不止一辆，存款也是你一辈子搬砖都赚不到的数额，我是人，不是你这种死了都被嫌污染的韭菜，我猜猜看，你是30几的丑屌丝吧，金针菇早泄，身高160，乡下人，做过舔狗，月薪2000，那是要千万担心自己被割，总共仨瓜俩枣的，再被割一波，要脆弱地去跳江了,你是你，我是我，别人是别人，不要把别人同自己捆绑在一起，你是韭菜只代表你自己的处境，这么不满现状就在现实中突破自己的韭菜处境。,再加一条，单身生育合法，单身生育的女性思想成熟且有经济能力，她们只会选择国外的优质精子，而非中国的劣精，并且在国外可以人为选择胎儿的性别。还有，你自己是韭菜就先担心你自己能不能活下去，别操心太多。,所以想生育的女性只生女孩就好了，母系社会不要太幸福",女,浙江,3,01/06/2020 00:24,1,MA,G,"['存款', '存款', '一辈子', '搬砖', '数额', '污染', '韭菜', '猜猜', '30几', '丑屌丝', '金针菇', '早泄', '身高', '160', '乡下人', '月薪', '2000', '千万', '担心', '总共', '仨瓜', '脆弱', '跳江', '捆绑', '韭菜', '代表', '处境', '现状', '现实', '突破', '韭菜', '处境', '单身', '生育', '合法', '单身', '生育', '女性', '思想', '成熟', '经济', '能力', '选择', '国外', '优质', '精子', '中国', '劣精', '国外', '人为', '选择', '胎儿', '性别', '韭菜', '担心', '操心', '生育', '女性', '女孩', '母系', '社会', '幸福']"
1329,J2cWRaHx1,"也不尽然，我感觉现在大城市的很多有钱90,00小姑娘都是爸妈有钱，自己单靠收房租就能月收上万，这样都是男性讨好她们",女,北京,4,16/05/2020 18:46,1,MA,I,"['感觉', '城市', '90,00', '小姑娘', '爸妈', '房租', '月收上万', '男性', '讨好']"
1330,J2cWRaHx1,我有点不大明白的地方，wsc算上层男性，那上层女性不就是富婆吗？每天背着名牌包包，一天到晚去美容院小日子过的比中层女性滋润多了吧？,女,北京,17,16/05/2020 17:57,1,SCB,I,"['明白', '地方', 'wsc算', '上层', '男性', '上层', '女性', '富婆', '背着', '名牌', '包包', '一天到晚', '美容院', '小日子', '中层', '女性', '滋润']"
1331,IA3jS7TjJ,20岁的女生干啥不好非扎男人裤裆，28岁的男的还不了贷款说明能力多差，还能粘着不走也是有病(；一_一),女,其他,422,24/03/2020 09:01,1,MA,I,"['20', '女生', '男人', '裤裆', '28', '贷款', '能力', '有病']"
1332,IA3jS7TjJ,"这也是木姐搞这个号的目的，她也希望能够一起骂醒尽量多的人，但是大环境还是太可怕了，所有的都在给女性洗脑，所以对很多女性来说要逃离实在很难。,现在脑子清醒也好过一直不清醒。我这么说因为二十岁是很重要的积累期，错过了要付十几倍代价才能换回来。我二十岁时候出国游学了，放在履历里面，后面申请博士还是什么都很有用，扎男人裤裆能有什么呢？",女,其他,1,24/03/2020 11:16,1,MA,I,"['木姐', '目的', '希望', '骂醒', '环境', '可怕', '女性', '洗脑', '女性', '逃离', '实在', '很难', '脑子', '清醒', '好过', '清醒', '二十', '积累期', '错过', '十几', '代价', '回来', '二十', '出国', '游学', '履历', '申请', '博士', '有用', '男人', '裤裆']"
1333,IA3jS7TjJ,"有遇到过，然后我建议他去泰国变性也能有那么多好处了,就是要骑驴呗，男的都鸡贼啊～我男同学刚上大学十八九那阵就很鸡贼，我已经很讨厌了。更别说现在8、9岁的小蝻崽子也很鸡贼，我表外甥一直不想让他妈生二胎了，他妈二胎生了个女的歇了一口气",女,其他,1,24/03/2020 10:46,1,MA,I,"['建议', '泰国', '变性', '好处', '骑驴', '鸡贼', '同学', '大学', '十八九', '鸡贼', '讨厌', '小蝻崽子', '鸡贼', '外甥', '他妈生', '他妈', '胎生', '一口气']"
1334,IA3jS7TjJ,所以说她二十岁的大好年华干什么不好去扎男人裤裆？,女,其他,2,24/03/2020 10:32,1,MA,I,"['二十', '大好', '年华', '干什么', '男人', '裤裆']"
1335,IzQsOjRli,还说女权，老娘想一拳锤爆那群金针菇的脑袋,女,北京,14,23/03/2020 00:26,1,MA,I,"['女权', '老娘', '锤爆', '群金', '针菇', '脑袋']"
1336,J3LragyYQ,想到了一张图片：真正的女权会和男人一起冲向前线，虚伪的女权只会脱掉衣服表示抗议,男,北京,11,26/05/2020 23:27,1,SA,I,"['想到', '图片', '女权', '男人', '冲向', '前线', '虚伪', '女权', '脱掉', '衣服', '抗议']"
1337,Fsk2xljmS,她婊是婊 但你要说她被五五开养着就莫名其妙了 五五开穷的揭不开锅的时候都是她养着 她赚的钱可一直都多得不行 五五开没她还根本没法那么赚钱,男,四川,0,31/10/2017 07:30,1,MA,G,"['五五', '莫名其妙', '五五开穷', '揭不开锅', '不行', '五五', '没法', '赚钱']"
1338,J4kh92nc8,你是不是女权，跟你支不支持gay没关系。而是博主骂的那个人是攻击性少数群体。披着女权的衣服去攻击同样弱势的群体，你觉得这种行为和男权有什么区别,男,北京,41,30/05/2020 20:16,1,SCB,G,"['女权', '支持', 'gay', '没关系', '博主', '攻击性', '群体', '女权', '衣服', '攻击', '弱势', '群体', '男权', '区别']"
1339,IzOg4EgrK,"就是太极端了。上纲上线,对呀。她们不是女权，是仇男",女,四川,0,22/03/2020 19:16,1,MA,I,"['上纲', '上线', '女权', '仇男']"
1340,HAFtgy9li,社会治安问题为什么非要跟女拳扯到一起，大街上男人被打的就不多了？,男,辽宁,0,26/06/2019 17:19,1,MA,I,"['社会', '治安', '女拳', '扯到', '大街', '男人', '打的']"
1341,J3fC4lqfh,"你拉贾玲老师世界和平 真的 别祸害女爱豆了,作为女性还厌女的异性恋是真的了不起👋🏻",女,西藏,0,23/05/2020 14:25,1,MA,G,"['拉贾玲', '老师', '世界', '和平', '祸害', '爱豆', '女性', '厌女', '异性恋', '了不起', '👋🏻']"
1342,J1qNh9Jsf,大言不惭说人家是驴的，不知道ta是不是随ta爸姓，或者父母是不婚然后有孕把ta生出来的结果？！不然回家跟他爸谈谈改姓，再跟他妈谈谈说他妈是驴免费出卖子宫把ta生出来的，你就看你妈你爸闪不闪你嘴巴子就完了！牛逼吹的朗朗上口，吹牛逼之前问问自己父母这样吹行不行？！,女,其他,0,15/05/2020 09:30,1,SCB,G,"['大言不惭', 'ta', '随ta爸', '父母', '不婚', 'ta生', '回家', '谈谈', '改姓', '他妈', '谈谈', '他妈', '免费', '出卖', '子宫', 'ta生', '爸闪', '嘴巴子', '完了', '逼吹', '朗朗上口', '吹牛逼', '问问', '父母', '吹行', '不行']"
1343,H8hhSzXfx,中国政治未来也是女性的天下，因为挣得太少，年轻公务员都是女的,女,辽宁,0,22/12/2018 08:56,1,MA,I,"['中国', '政治', '未来', '女性', '天下', '年轻', '公务员']"
